videoid,contentUrl,duration,caption
32703520,https://ak.picdn.net/shutterstock/videos/32703520/preview/stock-footage-timelapse-blue-sky.mp4,PT00H00M06S,"Timelapse blue 
sky"
1040701070,https://ak.picdn.net/shutterstock/videos/1040701070/preview/stock-footage-goat-mother-feeding-and-cleaning-her-newborn.mp4,PT00H00M08S,Goat mother feeding and cleaning her newborn.
1046523802,https://ak.picdn.net/shutterstock/videos/1046523802/preview/stock-footage-cadiz-spain-avenue-of-large-trees-in-parque-genoves-in-cadiz-spain-wind-is-blowing.mp4,PT00H00M07S,Cadiz / spain - 10 10 2019: avenue of large trees in parque genoves in cadiz spain. wind is blowing the tree tops
1024787093,https://ak.picdn.net/shutterstock/videos/1024787093/preview/stock-footage-abstract-gold-planet-k.mp4,PT00H00M24S,Abstract gold planet 4k.
20431900,https://ak.picdn.net/shutterstock/videos/20431900/preview/stock-footage-field-in-the-fog-outside-the-city-in-the-early-morning-autumn-field-early-in-the-morning.mp4,PT00H00M13S,Field in the fog outside the city in the early morning. autumn field early in the morning
1024374089,https://ak.picdn.net/shutterstock/videos/1024374089/preview/stock-footage-soccer-ball-with-the-flag-of-malta-colors-rotates-on-transparent-background-prores-footage-with.mp4,PT00H00M10S,"Soccer ball with the flag of malta colors rotates on transparent background, prores footage with alpha channel, 3d rendering, loop"
1028183102,https://ak.picdn.net/shutterstock/videos/1028183102/preview/stock-footage-green-kaleidoscope-sequence-patterns-k-abstract-multicolored-motion-graphics-background-or-for.mp4,PT00H00M18S,"Green kaleidoscope sequence patterns. 4k. abstract multicolored motion graphics background. or for yoga, clubs, shows, mandala, fractal animation. beautiful bright ornament. seamless loop."
20926306,https://ak.picdn.net/shutterstock/videos/20926306/preview/stock-footage-unrecognizable-people-cast-their-vote-during-elections-in-a-voting-station.mp4,PT00H00M37S,Unrecognizable people cast their vote during elections in a voting station.
20981134,https://ak.picdn.net/shutterstock/videos/20981134/preview/stock-footage-beekeeper-checks-a-frame-of-honeycomb-from-a-beehive-while-working-with-honeybees.mp4,PT00H00M15S,Beekeeper checks a frame of honeycomb from a beehive while working with honeybees.
1027481612,https://ak.picdn.net/shutterstock/videos/1027481612/preview/stock-footage-aerial-view-of-sukhothai-historical-park.mp4,PT00H00M57S,Aerial view of sukhothai historical park
1033050755,https://ak.picdn.net/shutterstock/videos/1033050755/preview/stock-footage-digital-pixel-noise-glitch-art-effect-retro-futurism-s-s-dynamic-wave-style-video-signal.mp4,PT00H00M40S,Digital pixel noise glitch art effect. retro futurism 80s 90s dynamic wave style. video signal damage with tv noise and old screen interference
1017677128,https://ak.picdn.net/shutterstock/videos/1017677128/preview/stock-footage--man-entering-home.mp4,PT00H00M17S,man entering home
1030165694,https://ak.picdn.net/shutterstock/videos/1030165694/preview/stock-footage-aerial-view-of-grass-fiedl-in-tuscany-italy.mp4,PT00H00M07S,"Aerial view of grass fiedl in tuscany, italy"
3032662,https://ak.picdn.net/shutterstock/videos/3032662/preview/stock-footage-the-harvesting-of-the-paddy-fields-with-car.mp4,PT00H00M23S,The harvesting of the paddy fields with car.
2291267,https://ak.picdn.net/shutterstock/videos/2291267/preview/stock-footage-glass-workshop-studio-glass-sculpture-making-atelier-camera-raw-footage.mp4,PT00H00M23S,Glass workshop. studio glass sculpture making. atelier. camera raw footage.
19690189,https://ak.picdn.net/shutterstock/videos/19690189/preview/stock-footage-closeup-of-two-girls-looking-inside-of-christmas-gift-boxes.mp4,PT00H00M08S,Closeup of two girls looking inside of christmas gift boxes
1055674325,https://ak.picdn.net/shutterstock/videos/1055674325/preview/stock-footage-street-traffic-and-unidentified-people-in-lusaka-the-capital-of-zambia-southern-africa.mp4,PT00H00M10S,"Street traffic and unidentified people in lusaka, the capital of zambia, southern africa, 2020"
1014011786,https://ak.picdn.net/shutterstock/videos/1014011786/preview/stock-footage--k-aerial-footage-of-combine-harvester-harvesting-wheat-at-sunset.mp4,PT00H00M22S,4k aerial footage of combine harvester harvesting wheat at sunset
9053890,https://ak.picdn.net/shutterstock/videos/9053890/preview/stock-footage--potato-chops-with-boiled-rice-with-vegetables-on-throwaway-plate-rotating-on-green-screen-loop.mp4,PT00H00M23S,"2 potato chops with boiled rice with vegetables on throwaway plate rotating on green screen, loop"
1036179503,https://ak.picdn.net/shutterstock/videos/1036179503/preview/stock-footage-suitcases-with-canada-flag-stickers-on-baggage-carousel-in-airport-canadian-tourism-related.mp4,PT00H00M08S,Suitcases with canada flag stickers on baggage carousel in airport. canadian tourism related loopable cartoon animation
34341424,https://ak.picdn.net/shutterstock/videos/34341424/preview/stock-footage-medical-doctor-showing-blank-empty-billboard-sign-poster.mp4,PT00H00M27S,Medical doctor showing blank empty billboard sign poster.
1007138956,https://ak.picdn.net/shutterstock/videos/1007138956/preview/stock-footage-moscow-russia-february-heavy-snow-fall-in-city-people-walking-through-urban-in-snowy.mp4,PT00H00M15S,"Moscow - russia, february 4,  2018:  heavy snow fall in city, people walking through urban in snowy winter season. heavy snow and blizzard conditions"
1015305757,https://ak.picdn.net/shutterstock/videos/1015305757/preview/stock-footage-aerial-flight-lake-and-mountain-alps-peaks-landscape-view-in-summer-sunny-day-with-blue-sky.mp4,PT00H00M18S,"Aerial flight lake and mountain alps peaks landscape view, in summer sunny day with blue sky"
15544546,https://ak.picdn.net/shutterstock/videos/15544546/preview/stock-footage-woman-with-a-blue-ball-pen-writing-letters.mp4,PT00H00M22S,Woman with a blue ball pen writing letters
1026406475,https://ak.picdn.net/shutterstock/videos/1026406475/preview/stock-footage-belgium-bruges-october-tourists-on-a-bridge-over-dijvar-canal-bruges.mp4,PT00H00M21S,"Belgium, bruges - october, 2016: tourists on a bridge over dijvar canal, bruges"
1034509259,https://ak.picdn.net/shutterstock/videos/1034509259/preview/stock-footage-marano-italy-marano.mp4,PT00H00M14S,Marano / italy - 07 01 2019: marano
1015054081,https://ak.picdn.net/shutterstock/videos/1015054081/preview/stock-footage-info-indicator-warning-light-on-car-dashboard.mp4,PT00H00M10S,Info indicator warning light on car dashboard.
1012119080,https://ak.picdn.net/shutterstock/videos/1012119080/preview/stock-footage-food-and-drink-time-lapse-video-footage-tastily-indian-mutton-biryani-cooking-on-wooden-stove.mp4,PT00H00M30S,Food and drink time lapse video footage: tastily indian mutton biryani cooking on wooden stove
1038310907,https://ak.picdn.net/shutterstock/videos/1038310907/preview/stock-footage-toronto-ontario-august-crowds-of-young-students-on-their-cell-phones-and-internet.mp4,PT00H00M15S,"Toronto, ontario. august 2019 crowds of young students on their cell phones and internet"
17578858,https://ak.picdn.net/shutterstock/videos/17578858/preview/stock-footage-russia-moscow-april-loader-sets-the-seats-in-the-concert-hall-for-the-event.mp4,PT00H00M21S,"Russia, moscow - 7 april, 2016: loader sets the seats in the concert hall for the event"
20060413,https://ak.picdn.net/shutterstock/videos/20060413/preview/stock-footage-blonde-woman-in-a-park-feeding-a-stray-mongrel-dog.mp4,PT00H00M26S,Blonde woman in a park feeding a stray mongrel dog
1047115294,https://ak.picdn.net/shutterstock/videos/1047115294/preview/stock-footage-street-sign-the-way-to-tomorrow-versus-yesterday.mp4,PT00H00M30S,Street sign the way to tomorrow versus yesterday
1029647660,https://ak.picdn.net/shutterstock/videos/1029647660/preview/stock-footage-honey-syrup-dipper-with-pancakes-foreground-low-key-and-slow-motion.mp4,PT00H00M14S,"Honey syrup dipper with pancakes foreground, low key and slow motion."
1009301273,https://ak.picdn.net/shutterstock/videos/1009301273/preview/stock-footage-hands-of-a-woman-using-smartphone.mp4,PT00H00M20S,Hands of a woman using smartphone
1011231998,https://ak.picdn.net/shutterstock/videos/1011231998/preview/stock-footage-aerial-view-of-llandudno-with-pier-in-wales-united-kingdom.mp4,PT00H00M29S,Aerial view of llandudno with pier in wales - united kingdom.
1020616177,https://ak.picdn.net/shutterstock/videos/1020616177/preview/stock-footage-western-skunk-cabbage-lysichiton-americanus-in-a-red-alder-grove-olympic-national-park.mp4,PT00H00M08S,"Western skunk cabbage (lysichiton americanus) in a red alder grove, olympic national park, washington, usa"
1026046250,https://ak.picdn.net/shutterstock/videos/1026046250/preview/stock-footage-glitch-effect-trajan-s-market-trajan-forum-roma-italy.mp4,PT00H00M24S,"Glitch effect. trajan's market, trajan forum, roma, italy"
1065224848,https://ak.picdn.net/shutterstock/videos/1065224848/preview/stock-footage-nice-france-carnival-in-nice-parade-of-light-colorful-images-in-masks-tourists-from.mp4,PT00H00M13S,"Nice france 02.22.2020
carnival in nice. parade of light. colorful images in masks. tourists from all over the world. parade of platforms. papier-mâché dolls, platform movement. artificial smoke"
1012303325,https://ak.picdn.net/shutterstock/videos/1012303325/preview/stock-footage-a-young-beautiful-woman-sits-at-a-desk-at-a-computer-and-works-on-a-smartphone-closeup.mp4,PT00H00M28S,A young beautiful woman sits at a desk at a computer and works on a smartphone - closeup
1040919248,https://ak.picdn.net/shutterstock/videos/1040919248/preview/stock-footage-timelapse-hong-kong-boats-sail-against-wan-chai-district.mp4,PT00H00M08S,Timelapse hong kong boats sail against wan chai district
29324317,https://ak.picdn.net/shutterstock/videos/29324317/preview/stock-footage-macro-shooting-of-the-snail-melanoides-tumcula-the-mollusc-eats-the-remains-of-the-feed-from-the.mp4,PT00H00M14S,"Macro shooting of the snail melanoides tumcula, the mollusc eats the remains of the feed from the ground, next out of focus fish neons swim in the aquarium."
1018167649,https://ak.picdn.net/shutterstock/videos/1018167649/preview/stock-footage-two-lovely-kittens-drinking-milk-from-mom.mp4,PT00H00M23S,Two lovely kittens drinking milk from mom
28622848,https://ak.picdn.net/shutterstock/videos/28622848/preview/stock-footage-beauty-grooming-and-people-concept-smiling-young-man-looking-to-mirror-and-brushing-hair-with.mp4,PT00H00M09S,"Beauty, grooming and people concept - smiling young man looking to mirror and brushing hair with comb at home bathroom"
1009699028,https://ak.picdn.net/shutterstock/videos/1009699028/preview/stock-footage-hipster-woman-millennial-girl-in-hat-smiling-while-drinking-wine-in-foothills.mp4,PT00H00M27S,Hipster woman millennial girl in hat smiling while drinking wine in foothills
20523943,https://ak.picdn.net/shutterstock/videos/20523943/preview/stock-footage-tired-or-stressed-businessman-sitting-in-front-of-computer-in-office-late-man-with-headace-work-at.mp4,PT00H00M14S,Tired or stressed businessman sitting in front of computer in office late. man with headace work at night. student befire exam.
18555425,https://ak.picdn.net/shutterstock/videos/18555425/preview/stock-footage-mid-shot-man-cleaners-old-and-dry-car.mp4,PT00H00M10S,Mid shot man cleaners old and dry car
5032973,https://ak.picdn.net/shutterstock/videos/5032973/preview/stock-footage-whitetail-buck.mp4,PT00H00M13S,Whitetail buck
2036158,https://ak.picdn.net/shutterstock/videos/2036158/preview/stock-footage-woodpecker-on-a-branch.mp4,PT00H00M22S,Woodpecker on a branch
1007169376,https://ak.picdn.net/shutterstock/videos/1007169376/preview/stock-footage-snow-falls-from-the-branches.mp4,PT00H00M34S,Snow falls from the branches
1012007660,https://ak.picdn.net/shutterstock/videos/1012007660/preview/stock-footage-cargo-ship-on-a-river-at-sundown-vineyards.mp4,PT00H00M14S,Cargo ship on a river at sundown vineyards
1031697350,https://ak.picdn.net/shutterstock/videos/1031697350/preview/stock-footage-close-up-of-a-female-groomer-combing-a-yorkshire-terrier-comb-she-tying-a-gum-on-her-head.mp4,PT00H00M21S,"Close-up of a female groomer combing a yorkshire terrier comb, she tying a gum on her head gathering wool in a ponytail. little yorkshire terrier in grooming salon getting haircut."
1060198343,https://ak.picdn.net/shutterstock/videos/1060198343/preview/stock-footage-side-view-close-up-of-a-caucasian-couple-enjoying-time-together-in-a-garden-with-a-swimming-pool.mp4,PT00H00M09S,"Side view close up of a caucasian couple enjoying time together in a garden with a swimming pool, dancing by the pool, on a sunny day, in slow motion"
7864828,https://ak.picdn.net/shutterstock/videos/7864828/preview/stock-footage-retro-old-fashioned-scythe-tool-used-by-farmer-gardener-man-for-lawn-meadow-grass-cut-mow.mp4,PT00H00M17S,Retro old fashioned scythe tool used by farmer gardener man for lawn meadow grass cut mow
1010497607,https://ak.picdn.net/shutterstock/videos/1010497607/preview/stock-footage-rhodes-greece-d-of-april-k-kid-drives-a-red-bike-at-the-children-rally-park.mp4,PT00H00M09S,"Rhodes, greece - 23d of april 2018: 4k kid drives a red bike at the children rally park"
7265473,https://ak.picdn.net/shutterstock/videos/7265473/preview/stock-footage-fallen-moai-at-easter-island-rapa-nui.mp4,PT00H00M20S,"Fallen moai at easter island, rapa nui"
1048520665,https://ak.picdn.net/shutterstock/videos/1048520665/preview/stock-footage--s-birds-walking-in-grass-herd-of-bison-grazing-bison-walking-man-talking-in-front-of-chart.mp4,PT00H00M27S,1960s: birds walking in grass. herd of bison grazing. bison walking. man talking in front of chart. bird feeding chicks.
1028648807,https://ak.picdn.net/shutterstock/videos/1028648807/preview/stock-footage-hungarian-fine-art-university-old-stars.mp4,PT00H00M21S,"Hungarian fine art university, old stars"
1063344538,https://ak.picdn.net/shutterstock/videos/1063344538/preview/stock-footage-circles-gather-in-symbol-map-marker-smile-after-it-crumbles-in-a-line-and-moves-to-the-camera.mp4,PT00H00M20S,Circles gather in symbol map marker smile. after it crumbles in a line and moves to the camera. alpha channel black
1536391,https://ak.picdn.net/shutterstock/videos/1536391/preview/stock-footage-washington-dc-circa-bikers-ride-through-the-street-with-the-capitol-building-in-the.mp4,PT00H00M18S,"Washington, dc - circa 2010: bikers ride through the street with the capitol building in the background circa 2010 in washington."
